Gasage (yr BP),CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year
163858.0,204.3,1081,594.0,29517.21,28612.7,-443.0,209.0,1.235131,3081
164334.65000000002,196.5,1082,594.55,29570.09,28665.56667,-446.1,208.5,1.20496,3082
166143.0,191.6,1083,595.1,29624.32,28718.43333,-443.0,209.0,1.246356,3083
166784.00000000003,190.1,1084,595.65,29676.76,28771.3,-438.7,209.7,1.312475,3084
167914.1,186.7,1085,596.2,29726.57,28819.23333,-439.8,209.5,1.333559,3085
168745.5,183.8,1086,596.75,29775.6,28867.16667,-435.6,210.2,1.396164,3086
169514.40000000002,196.6,1087,597.3,29822.45,28915.1,-433.4,210.6,1.4126,3087
171939.0,197.8,1088,597.85,29868.77,28962.03333,-438.6,209.7,1.373651,3088
174442.0,197.7,1089,598.4,29916.42,29008.96667,-438.1,209.8,1.351409,3089
175833.35,196.0,1090,598.95,29964.86,29055.9,-438.0,209.8,1.34799,3090
176853.0,190.3,1091,599.5,30013.43,29105.16667,-439.7,209.6,1.312635,3091
177533.92500000002,189.4,1092,600.05,30063.33,29154.43333,-443.3,209.0,1.277,3092
177729.5,190.1,1093,600.6,30114.65,29203.7,-441.4,209.3,1.286,3093
179873.0,207.7,1094,601.15,30165.61,29253.3,-440.0,209.5,1.299,3094
181302.0,213.2,1095,601.7,30216.07,29302.9,-442.2,209.2,1.313,3095
182196.0,217.7,1096,602.25,30266.02,29352.5,-436.6,210.1,1.343,3096
183257.99999999997,198.1,1097,602.8,30314.85,29399.96667,-439.8,209.6,1.361,3097
184371.0,199.7,1098,603.35,30363.06,29447.43333,-436.2,210.1,1.366,3098
186411.0,203.4,1099,603.9,30411.11,29494.9,-438.9,209.7,1.372,3099
188437.0,210.7,1100,604.45,30458.95,29541.0,-436.1,210.2,1.394,3100
189806.5,231.3,1101,605.0,30506.05,29587.1,-435.1,210.3,1.418,3101
191254.5,231.4,1102,605.55,30552.36,29633.2,-435.9,210.2,1.43,3102
191964.075,220.3,1103,606.1,30598.31,29677.83333,-430.8,211.0,1.502,3103
193074.5,218.0,1104,606.65,30642.05,29722.46667,-438.2,209.8,1.365,3104
195126.50000000003,226.5,1105,607.2,30690.21,29767.1,-431.8,210.9,1.499,3105
195799.5,220.0,1106,607.75,30734.07,29812.93333,-434.1,210.5,1.421,3106
197587.35000000003,226.4,1107,608.3,30780.35,29858.76667,-443.2,209.0,1.292,3107
198327.45,241.2,1108,608.85,30831.27,29904.6,-439.9,209.5,1.32,3108
198938.0,242.6,1109,609.4,30881.12,29951.53333,-437.1,210.0,1.375,3109
201752.0,250.9,1110,609.95,30928.98,29998.46667,-436.7,210.1,1.389,3110
202744.5,239.1,1111,610.5,30976.38,30045.4,-437.1,210.0,1.388,3111
203842.0,247.6,1112,611.05,31023.83,30090.73333,-436.6,210.1,1.41,3112
205203.275,244.4,1113,611.6,31070.55,30136.06667,-433.5,210.6,1.427,3113
205575.755,231.9,1114,612.15,31116.73,30181.4,-436.8,210.1,1.39,3114
205944.575,232.2,1115,612.7,31164.15,30230.53333,-440.1,209.5,1.306,3115
206359.93499999997,228.6,1116,613.25,31214.63,30279.66667,-445.7,208.6,1.241,3116
206896.85,226.3,1117,613.8,31267.78,30328.8,-443.4,209.0,1.241,3117
207240.3,229.4,1118,614.35,31320.94,30380.66667,-443.0,209.0,1.245,3118
207622.89,231.4,1119,614.9,31373.95,30432.53333,-445.9,208.6,1.244,3119
208108.775,238.1,1120,615.45,31427.01,30484.4,-437.1,210.0,1.308,3120
208274.525,237.2,1121,616.0,31477.49,30535.6,-447.0,208.4,1.225,3121
208821.57,230.0,1122,616.55,31531.41,30586.8,-442.3,209.2,1.261,3122
209082.255,240.5,1123,617.1,31583.81,30638.0,-441.9,209.2,1.29,3123
209445.04,242.2,1124,617.65,31635.04,30688.03333,-436.6,210.1,1.36,3124
209966.085,244.6,1125,618.2,31683.65,30738.06667,-446.5,208.5,1.215,3125
210175.17,243.9,1126,618.75,31738.08,30788.1,-438.4,209.8,1.347,3126
210832.06500000003,247.2,1127,619.3,31787.19,30838.33333,-441.2,209.4,1.299,3127
211058.465,252.0,1128,619.85,31838.14,30888.56667,-442.0,209.2,1.281,3128
211577.835,246.9,1129,620.4,31889.8,30938.8,-442.0,209.2,1.28,3129
212078.745,239.5,1130,620.95,31941.53,30989.93333,-442.6,209.1,1.272,3130
212533.075,257.4,1131,621.5,31993.59,31041.06667,-440.1,209.5,1.317,3131
213330.35,243.4,1132,622.05,32043.89,31092.2,-440.1,209.5,1.32,3132
214158.81,251.2,1133,622.6,32094.1,31142.6,-440.1,209.5,1.32,3133
215080.74499999997,241.4,1134,623.15,32144.31,31193.0,-440.1,209.5,1.32,3134
215912.33999999997,240.3,1135,623.7,32194.54,31243.4,-440.1,209.5,1.334,3135
216306.15,242.6,1136,624.25,32244.26,31291.66667,-432.2,210.8,1.481,3136
216864.96499999997,247.5,1137,624.8,32289.05,31339.93333,-439.0,209.7,1.346,3137
217415.635,251.7,1138,625.35,32338.36,31388.2,-439.5,209.6,1.335,3138
217694.96,251.1,1139,625.9,32388.08,31438.93333,-438.0,209.9,1.357,3139
218200.78499999997,245.3,1140,626.45,32437.02,31489.66667,-444.0,208.9,1.247,3140
219067.605,240.5,1141,627.0,32490.28,31540.4,-446.6,208.5,1.197,3141
220935.615,214.1,1142,627.55,32545.79,31593.93333,-442.7,209.1,1.256,3142
221697.45999999996,216.1,1143,628.1,32598.71,31647.46667,-443.8,208.9,1.235,3143
222539.57500000004,207.1,1144,628.65,32652.54,31701.0,-447.3,208.4,1.203,3144
223129.03499999997,208.8,1145,629.2,32707.82,31753.66667,-443.5,209.0,1.249,3145
224271.50500000003,205.6,1146,629.75,32761.08,31806.33333,-440.4,209.5,1.294,3146
226259.82500000004,203.3,1147,630.3,32812.5,31859.0,-441.4,209.3,1.304,3147
226849.835,215.7,1148,630.85,32863.55,31910.83333,-440.4,209.5,1.28,3148
227719.97500000003,235.5,1149,631.4,32915.58,31962.66667,-446.3,208.5,1.249,3149
228439.415,234.5,1150,631.95,32968.91,32014.5,-440.5,209.5,1.247,3150
228766.99,233.1,1151,632.5,33022.34,32068.23333,-449.3,208.0,1.194,3151
229572.04500000004,224.5,1152,633.05,33078.15,32121.96667,-442.2,209.2,1.284,3152
231129.66,232.4,1153,633.6,33130.07,32175.7,-431.9,210.9,1.442,3153
232191.76999999996,233.9,1154,634.15,33176.31,32224.83333,-436.8,210.1,1.399,3154
232856.06,241.6,1155,634.7,33223.99,32273.96667,-440.3,209.5,1.345,3155
235990.855,245.2,1156,635.25,33273.59,32323.1,-438.0,209.9,1.403,3156
236426.005,252.1,1157,635.8,33321.15,32370.83333,-429.3,211.3,1.475,3157
236850.8,241.4,1158,636.35,33366.41,32418.56667,-435.7,210.3,1.509,3158
237391.655,247.4,1159,636.9,33410.66,32466.3,-428.3,211.5,1.494,3159
237905.53000000003,243.1,1160,637.45,33455.36,32514.5,-437.4,210.0,1.421,3160
238425.335,239.1,1161,638.0,33502.38,32562.7,-438.9,209.7,1.362,3161
239008.26,245.6,1162,638.55,33551.44,32610.9,-436.9,210.1,1.372,3162
239387.03500000003,245.8,1163,639.1,33600.17,32661.26667,-439.9,209.6,1.35,3163
239738.66,247.4,1164,639.65,33649.7,32711.63333,-436.2,210.2,1.391,3164
240190.365,252.8,1165,640.2,33697.78,32762.0,-437.3,210.0,1.396,3165
241333.045,259.7,1166,640.75,33745.71,32811.56667,-433.7,210.6,1.447,3166
241855.39999999997,263.2,1167,641.3,33791.95,32861.13333,-441.2,209.4,1.314,3167
242685.46,279.0,1168,641.85,33842.91,32910.7,-434.7,210.4,1.433,3168
243138.52,280.2,1169,642.4,33889.63,32961.8,-435.6,210.3,1.413,3169
244121.765,263.7,1170,642.95,33937.04,33012.9,-442.1,209.2,1.287,3170
244582.335,252.3,1171,643.5,33989.1,33064.0,-445.8,208.6,1.21,3171
245057.01000000004,249.9,1172,644.05,34044.5,33120.53333,-443.9,208.9,1.244,3172
245564.0,236.7,1173,644.6,34098.4,33177.06667,-443.0,209.1,1.248,3173
246188.81000000008,230.4,1174,645.15,34152.14,33233.6,-446.5,208.5,1.22,3174
246870.48500000004,219.4,1175,645.7,34207.13,33288.53333,-442.6,209.1,1.272,3175
249099.87000000005,214.7,1176,646.25,34259.89,33343.46667,-438.7,209.8,1.313,3176
251390.57000000004,200.2,1177,646.8,34311.02,33398.4,-442.7,209.1,1.304,3177
252132.25500000003,213.9,1178,647.35,34362.51,33450.2,-439.6,209.6,1.335,3178
252953.7200000001,195.4,1179,647.9,34412.82,33502.0,-436.2,210.2,1.394,3179
253756.68000000005,196.7,1180,648.45,34461.01,33553.8,-435.3,210.3,1.428,3180
254587.10500000007,195.4,1181,649.0,34508.07,33601.96667,-434.7,210.4,1.452,3181
256298.65999999997,199.0,1182,649.55,34554.36,33650.13333,-432.3,210.8,1.474,3182
257060.58500000005,201.9,1183,650.1,34599.98,33698.3,-435.5,210.3,1.443,3183
257908.0650000001,204.0,1184,650.65,34646.59,33745.93333,-433.7,210.6,1.464,3184
259396.89500000005,203.9,1185,651.2,34692.54,33793.56667,-432.0,210.9,1.499,3185
260894.24000000005,209.6,1186,651.75,34737.43,33841.2,-437.0,210.1,1.399,3186
261293.92000000004,205.7,1187,652.3,34785.54,33891.4,-435.5,210.3,1.415,3187
262054.57500000004,208.9,1188,652.85,34833.13,33941.6,-438.0,209.9,1.382,3188
262817.0950000001,214.6,1189,653.4,34881.87,33991.8,-436.0,210.2,1.408,3189
264583.76000000007,228.1,1190,653.95,34929.71,34041.6,-435.9,210.3,1.427,3190
266134.45000000007,199.9,1191,654.5,34976.94,34091.4,-433.5,210.6,1.412,3191
267007.0,211.7,1192,655.05,35024.68,34141.2,-443.2,209.1,1.332,3192
268257.83,188.7,1193,655.6,35075.31,34193.86667,-435.8,210.3,1.365,3193
268995.5,187.2,1194,656.15,35124.73,34246.53333,-439.9,209.6,1.327,3194
269940.47000000003,194.2,1195,656.7,35175.57,34299.2,-444.5,208.8,1.251,3195
271036.0350000001,198.8,1196,657.25,35229.53,34356.1,-444.5,208.8,1.233,3196
272149.6400000001,184.7,1197,657.8,35284.29,34413.0,-444.5,208.8,1.234,3197
273165.8300000001,190.4,1198,658.35,35339.03,34469.9,-444.5,208.8,1.234,3198
274164.07500000007,193.9,1199,658.9,35393.79,34526.66667,-444.5,208.8,1.24,3199
275154.63500000007,194.1,1200,659.45,35448.29,34583.43333,-442.3,209.2,1.285,3200
276257.7150000001,198.4,1201,660.0,35500.9,34640.2,-438.5,209.8,1.331,3201
277443.0000000001,193.2,1202,660.55,35551.7,34694.6,-442.1,209.2,1.3,3202
278590.9050000001,202.2,1203,661.1,35603.74,34749.0,-441.2,209.4,1.281,3203
279619.0450000001,204.5,1204,661.65,35656.56,34803.4,-444.9,208.8,1.255,3204
280558.95,211.0,1205,662.2,35710.49,34858.53333,-441.9,209.3,1.299,3205
281400.74000000005,215.3,1206,662.75,35762.61,34913.66667,-436.5,210.2,1.379,3206
282592.88999999996,223.7,1207,663.3,35811.72,34968.8,-435.5,210.3,1.403,3207
284434.68000000005,231.3,1208,663.85,35860.0,35019.46667,-438.7,209.8,1.412,3208
285931.32000000007,228.0,1209,664.4,35907.99,35070.13333,-431.6,211.0,1.446,3209
286609.9550000001,226.4,1210,664.95,35954.86,35120.8,-437.4,210.0,1.43,3210
287443.86,231.4,1211,665.5,36002.27,35170.93333,-433.8,210.6,1.451,3211
287820.05000000005,230.4,1212,666.05,36049.01,35221.06667,-433.4,210.7,1.461,3212
288286.42500000005,231.0,1213,666.6,36095.44,35271.2,-438.3,209.9,1.39,3213
290184.5,234.9,1214,667.15,36144.25,35320.16667,-431.4,211.0,1.508,3214
290863.79000000004,220.4,1215,667.7,36189.26,35369.13333,-431.7,211.0,1.503,3215
291562.87000000005,217.1,1216,668.25,36234.43,35418.1,-437.6,210.0,1.397,3216
292818.31000000006,207.6,1217,668.8,36283.04,35467.43333,-435.6,210.3,1.427,3217
293650.74000000005,206.0,1218,669.35,36330.64,35516.76667,-433.5,210.7,1.486,3218
294455.29000000004,206.7,1219,669.9,36376.37,35566.1,-429.5,211.3,1.525,3219
295364.225,212.7,1220,670.45,36420.93,35614.23333,-433.5,210.7,1.47,3220
296828.86500000005,213.1,1221,671.0,36467.18,35662.36667,-437.9,209.9,1.424,3221
298704.61500000005,217.1,1222,671.55,36514.93,35710.5,-433.7,210.6,1.467,3222
299376.28,224.4,1223,672.1,36561.3,35757.36667,-429.9,211.3,1.521,3223
300115.86500000005,231.0,1224,672.65,36606.04,35804.23333,-432.5,210.8,1.494,3224
301025.61500000005,236.1,1225,673.2,36651.59,35851.1,-436.5,210.2,1.421,3225
302084.19000000006,239.0,1226,673.75,36699.5,35899.93333,-436.9,210.1,1.401,3226
303116.00000000006,236.0,1227,674.3,36748.11,35948.76667,-435.8,210.3,1.437,3227
304100.92000000004,240.2,1228,674.85,36795.52,35997.6,-428.2,211.5,1.58,3228
305099.81000000006,240.7,1229,675.4,36838.64,36046.66667,-438.6,209.8,1.36,3229
305778.1500000001,250.2,1230,675.95,36888.76,36095.73333,-439.5,209.7,1.34,3230
306581.11500000005,248.6,1231,676.5,36939.64,36144.8,-434.3,210.5,1.458,3231
307463.2650000001,244.8,1232,677.05,36986.41,36192.8,-433.1,210.7,1.478,3232
308325.70000000007,225.8,1233,677.6,37032.57,36240.8,-434.8,210.5,1.432,3233
309423.73,227.8,1234,678.15,37080.23,36288.8,-439.6,209.7,1.363,3234
310010.975,226.2,1235,678.7,37130.3,36340.93333,-436.6,210.2,1.372,3235
310776.1000000001,233.2,1236,679.25,37180.07,36393.06667,-443.0,209.1,1.304,3236
311670.02499999997,237.8,1237,679.8,37232.45,36445.2,-435.3,210.4,1.411,3237
312593.43000000005,239.0,1238,680.35,37280.87,36494.3,-435.6,210.3,1.426,3238
313343.12500000006,241.9,1239,680.9,37328.79,36543.4,-436.0,210.3,1.42,3239
314051.85000000003,251.6,1240,681.45,37376.93,36592.5,-435.8,210.3,1.393,3240
314836.2100000001,256.7,1241,682.0,37426.02,36644.13333,-442.0,209.3,1.32,3241
315657.5150000001,257.1,1242,682.55,37477.84,36695.76667,-439.7,209.7,1.331,3242
316450.72,246.8,1243,683.1,37529.24,36747.4,-438.8,209.8,1.357,3243
317149.87000000005,272.6,1244,683.65,37579.68,36797.16667,-437.5,210.0,1.391,3244
317932.54500000004,251.6,1245,684.2,37628.89,36846.93333,-434.6,210.5,1.439,3245
318852.59500000003,245.2,1246,684.75,37676.48,36896.7,-434.6,210.5,1.443,3246
319829.6600000001,233.4,1247,685.3,37723.95,36945.16667,-436.1,210.3,1.42,3247
320916.3350000001,255.8,1248,685.85,37772.2,36993.63333,-436.8,210.1,1.409,3248
321817.44500000007,249.2,1249,686.4,37820.84,37042.1,-435.9,210.3,1.426,3249
323383.34500000003,257.2,1250,686.95,37868.92,37090.03333,-434.2,210.6,1.426,3250
324166.915,260.4,1251,687.5,37917.01,37137.96667,-438.3,209.9,1.403,3251
325007.4050000001,260.3,1252,688.05,37965.91,37185.9,-436.1,210.3,1.408,3252
325823.0,260.5,1253,688.6,38014.64,37233.7,-435.3,210.4,1.405,3253
326591.0900000001,266.2,1254,689.15,38063.5,37281.5,-439.6,209.7,1.356,3254
327435.83499999996,264.0,1255,689.7,38114.12,37329.3,-440.7,209.5,1.33,3255
328086.81000000006,266.1,1256,690.25,38165.76,37377.1,-438.9,209.8,1.356,3256
328770.75000000006,270.1,1257,690.8,38216.42,37424.9,-436.7,210.2,1.432,3257
329414.29,271.9,1258,691.35,38264.41,37472.7,-429.6,211.3,1.539,3258
330053.32500000007,275.1,1259,691.9,38309.07,37515.5,-427.3,211.7,1.571,3259
331293.55000000005,265.0,1260,692.45,38352.83,37558.3,-435.1,210.4,1.48,3260
332144.11500000005,271.7,1261,693.0,38399.3,37601.1,-434.9,210.5,1.444,3261
332798.62000000005,272.6,1262,693.55,38446.93,37645.13333,-435.0,210.4,1.458,3262
333500.08999999997,273.1,1263,694.1,38494.13,37689.16667,-427.3,211.7,1.604,3263
333997.55500000005,282.4,1264,694.65,38537.04,37733.2,-434.4,210.5,1.479,3264
334349.49500000005,289.1,1265,695.2,38583.58,37775.96667,-428.6,211.5,1.549,3265
334543.885,288.4,1266,695.75,38628.04,37818.73333,-435.1,210.4,1.506,3266
335102.30500000005,298.6,1267,696.3,38673.77,37861.5,-428.6,211.5,1.509,3267
335707.51000000007,278.1,1268,696.85,38719.43,37904.03333,-436.5,210.2,1.506,3268
336377.54,285.8,1269,697.4,38765.19,37946.56667,-428.7,211.5,1.529,3269
336867.81999999995,278.6,1270,697.95,38810.27,37989.1,-430.7,211.2,1.602,3270
337516.67000000004,270.5,1271,698.5,38853.3,38027.9,-423.8,212.3,1.679,3271
338213.50000000006,255.7,1272,699.05,38894.37,38066.7,-424.6,212.2,1.707,3272
338991.43500000006,241.9,1273,699.6,38934.78,38105.5,-425.2,212.1,1.741,3273
339983.8900000001,239.6,1274,700.15,38974.4,38142.0,-418.3,213.2,1.763,3274
340735.0800000001,234.2,1275,700.7,39013.54,38178.5,-426.0,211.9,1.788,3275
342791.56000000006,250.1,1276,701.25,39052.15,38215.0,-418.8,213.1,1.82,3276
343923.5850000001,200.7,1277,701.8,39090.09,38250.33333,-415.4,213.7,1.905,3277
345000.8500000001,205.2,1278,702.35,39126.34,38285.66667,-424.5,212.2,1.716,3278
346320.90499999997,204.8,1279,702.9,39166.6,38321.0,-430.6,211.2,1.59,3279
347544.8050000001,211.9,1280,703.45,39210.05,38362.93333,-431.0,211.1,1.519,3280
349139.0850000001,220.3,1281,704.0,39255.55,38404.86667,-434.8,210.5,1.525,3281
351676.3450000001,221.1,1282,704.55,39300.89,38446.8,-423.4,212.4,1.674,3282
353174.595,216.2,1283,705.1,39342.2,38485.4,-420.5,212.8,1.772,3283
354412.9750000001,209.4,1284,705.65,39381.23,38524.0,-430.4,211.2,1.588,3284
355817.7699999999,209.2,1285,706.2,39424.8,38562.6,-431.1,211.1,1.526,3285
359010.3800000001,193.0,1286,706.75,39470.16,38603.4,-433.4,210.7,1.572,3286
360683.84000000014,186.1,1287,707.3,39514.19,38644.2,-422.5,212.5,1.615,3287
362567.6,185.8,1288,707.85,39557.07,38685.0,-431.3,211.1,1.624,3288
365190.23000000016,201.2,1289,708.4,39599.72,38724.23333,-425.3,212.0,1.652,3289
368065.9,206.3,1290,708.95,39641.65,38763.46667,-427.0,211.8,1.638,3290
371385.8700000001,201.9,1291,709.5,39683.96,38802.7,-429.8,211.3,1.59,3291
373457.6150000001,199.9,1292,710.05,39727.55,38841.76667,-427.3,211.7,1.631,3292
375204.59999999986,214.7,1293,710.6,39770.06,38880.83333,-425.9,211.9,1.66,3293
377034.8800000001,224.6,1294,711.15,39811.84,38919.9,-426.0,211.9,1.673,3294
378760.2400000001,229.6,1295,711.7,39853.3,38958.3,-425.6,212.0,1.667,3295
382931.4849999999,227.0,1296,712.25,39894.93,38996.7,-428.5,211.5,1.612,3296
384557.4450000001,240.0,1297,712.8,39937.98,39035.1,-430.7,211.2,1.542,3297
386283.71000000014,239.1,1298,713.35,39983.01,39074.76667,-432.8,210.8,1.539,3298
387824.8150000001,246.8,1299,713.9,40028.13,39114.43333,-424.4,212.2,1.635,3299
389410.20500000013,245.8,1300,714.45,40070.61,39154.1,-428.9,211.5,1.639,3300
392287.24999999994,258.1,1301,715.0,40113.0,39192.73333,-427.1,211.8,1.632,3301
392977.15151515143,259.5,1302,715.55,40155.59,39231.36667,-426.3,211.9,1.617,3302
394003.6909090909,273.6,1303,716.1,40198.59,39270.0,-434.3,210.6,1.509,3303
394906.1030303031,260.7,1304,716.65,40244.67,39308.53333,-428.8,211.5,1.579,3304
398275.1272727272,276.3,1305,717.2,40288.73,39347.06667,-423.2,212.4,1.683,3305
399926.1636363636,277.1,1306,717.75,40330.07,39385.6,-436.0,210.3,1.476,3306
400710.08484848496,283.2,1307,718.3,40377.23,39428.46667,-434.0,210.6,1.445,3307
402140.91515151504,283.1,1308,718.85,40425.42,39471.33333,-436.9,210.1,1.418,3308
402859.8363636364,275.7,1309,719.4,40474.54,39514.2,-436.0,210.3,1.419,3309
404313.296969697,276.5,1310,719.95,40523.64,39557.46667,-435.5,210.4,1.423,3310
405062.63030303025,280.5,1311,720.5,40572.62,39600.73333,-436.9,210.1,1.415,3311
406542.8000000001,279.6,1312,721.05,40621.89,39644.0,-435.5,210.4,1.423,3312
407282.4969696969,285.6,1313,721.6,40670.9,39688.7,-435.9,210.3,1.394,3313
408818.7151515152,284.5,1314,722.15,40720.94,39733.4,-441.9,209.3,1.315,3314
409598.2363636363,274.7,1315,722.7,40774.01,39778.1,-443.0,209.1,1.276,3315
